"code_commune_insee","nom_de_la_commune","code_postal","latitude","longitude"
"80485","O DE SELLE","80160","49.767227396745575","2.189712872623102"
"80486","LONG","80510","50.04194239777411","1.986358045751824"
"80487","LONGAVESNES","80240","49.97261892621271","3.062124103118167"
"80488","LONGPRE LES CORPS SAINTS","80510","50.01331581483646","1.9718321385225939"
"80489","LONGUEAU","80330","49.872662222531886","2.3587762396198046"
"80490","LONGUEVAL","80360","50.02886743012921","2.801217620799884"
"80491","LONGUEVILLETTE","80600","50.130744624618046","2.2769307922111093"
"80493","LOUVENCOURT","80560","50.09167890690625","2.5047231087381787"
"80494","LOUVRECHY","80250","49.7310338918587","2.394088589829713"
"80495","LUCHEUX","80600","50.2039818133742","2.4286726422956666"
"80496","MACHIEL","80150","50.27411663196537","1.8359784713514036"
"80497","MACHY","80150","50.27411264299139","1.8021925651525486"
"80498","MAILLY MAILLET","80560","50.0800351803008","2.601493753850558"
"80499","MAILLY RAINEVAL","80110","49.74143526311504","2.451153296195235"
"80500","MAISNIERES","80220","50.01393740891357","1.613242980466878"
"80501","MAISON PONTHIEU","80150","50.20776245756932","2.046169136082014"
"80502","MAISON ROLAND","80135","50.12884959637732","2.0230557636850546"
"80503","MAIZICOURT","80370","50.19638848693381","2.128256550248084"
"80504","MALPART","80250","49.69369358949591","2.4980495553430604"
"80505","CARNOY MAMETZ","80300","49.99934363045975","2.749024535249843"
"80507","MARCELCAVE","80800","49.84789319302766","2.568665107044216"
"80508","MARCHE ALLOUARDE","80700","49.72412128224477","2.86512895019778"
"80509","MARCHELEPOT MISERY","80200","49.84198487546719","2.8756866871732045"
"80511","MARESTMONTIERS","80500","49.682408801930606","2.5222868704267536"
"80512","MAREUIL CAUBERT","80132","50.072393879973276","1.831456308240423"
"80513","MARICOURT","80360","49.981307951828555","2.784999853123567"
"80514","MARIEUX","80560","50.101950440504055","2.4452796964449597"
"80515","MARLERS","80290","49.759239822299286","1.8554949882744396"
"80516","MARQUAIX","80240","49.94865819796169","3.075219558796923"
"80517","MARQUIVILLERS","80700","49.68130286695653","2.689442965549198"
"80518","MARTAINNEVILLE","80140","49.998744655569425","1.707531382961733"
"80519","MATIGNY","80400","49.79722686099521","3.0109829786388023"
"80520","MAUCOURT","80170","49.79421885875576","2.7497367310438046"
"80521","MAUREPAS","80360","49.98376421648847","2.8581887814174447"
"80522","LE MAZIS","80430","49.87051069966781","1.767281484086638"
"80523","MEAULTE","80300","49.97716835742026","2.668049970144864"
"80524","MEHARICOURT","80170","49.797766017024344","2.7297393200848576"
"80525","MEIGNEUX","80290","49.76526101508074","1.891778782330944"
"80526","LE MEILLARD","80370","50.171601768276275","2.1999672387375293"
"80527","MENESLIES","80520","50.05821866158553","1.4936024415724973"
"80528","MEREAUCOURT","80290","49.729601469963505","1.9298376424606594"
"80529","MERELESSART","80490","49.971696141134814","1.848211465601798"
"80530","MERICOURT L ABBE","80800","49.948034317679586","2.5568712506610902"
"80531","MERICOURT EN VIMEU","80640","49.89590537597054","1.946228734105484"
"80533","MERS LES BAINS","80350","50.07231558734205","1.4031133934706306"
"80535","LE MESGE","80310","49.9393934661153","2.0473427621273483"
"80536","MESNIL BRUNTEL","80200","49.89703783360068","2.9628532206396994"
"80537","MESNIL DOMQUEUR","80620","50.13248727467768","2.059942242081366"
"80538","MESNIL EN ARROUAISE","80360","50.03500135059916","2.951788321951457"
"80540","MESNIL MARTINSART","80300","50.04697106938315","2.642212193067553"
"80541","MESNIL ST GEORGES","80500","49.64092897310179","2.5271611362146644"
"80542","MESNIL ST NICAISE","80190","49.77692339791439","2.91463408719296"
"80543","METIGNY","80270","49.935043244035555","1.909552287303341"
"80544","MEZEROLLES","80600","50.1828217999253","2.2254235957836697"
"80545","MEZIERES EN SANTERRE","80110","49.78198293287403","2.5496039527588543"
"80546","MIANNAY","80132","50.09791489127325","1.7107282666224055"
"80547","MILLENCOURT","80300","50.001943592036795","2.5982974697580152"
"80548","MILLENCOURT EN PONTHIEU","80135","50.14834066104666","1.907442228422608"
"80549","MIRAUMONT","80300","50.09766756823596","2.723699067594459"
"80550","MIRVAUX","80260","50.004354867397865","2.39838504706847"
"80552","MOISLAINS","80200","49.99376256928905","2.9687849004018196"
"80553","MOLLIENS AU BOIS","80260","49.99065181794948","2.3812680827712898"
"80554","MOLLIENS DREUIL","80540","49.87973416096595","2.0140905551882624"
"80555","MONCHY LAGACHE","80200","49.85314144034357","3.0423722166553113"
"80556","MONS BOUBERT","80210","50.12672123853591","1.664073528427028"
"80557","ESTREES MONS","80200","49.87824968409864","3.0087389511930267"
"80558","MONSURES","80160","49.71311115778086","2.157055035101582"
"80559","MONTAGNE FAYEL","80540","49.91116995943255","1.9925653356476314"
"80560","MONTAUBAN DE PICARDIE","80300","50.0075137210993","2.783327397902454"
"80561","MONTDIDIER","80500","49.64751879042623","2.5662127516408217"
"80562","MONTIGNY SUR L HALLUE","80260","49.98645160414178","2.4233115735383084"
"80563","MONTIGNY LES JONGLEURS","80370","50.17786949370194","2.135790183630966"
"80565","MONTONVILLERS","80260","49.997048822257305","2.2954726764970372"
"80566","FIEFFES MONTRELET","80670","50.09142075027236","2.218795000423105"
"80568","MORCHAIN","80190","49.799734642907424","2.9248723160666703"
"80569","MORCOURT","80340","49.88712413410222","2.6580394672232783"
"80570","MOREUIL","80110","49.77035297263722","2.476683925261983"
"80571","MORISEL","80110","49.7667313073795","2.4587442835053785"
"80572","MORLANCOURT","80300","49.947666182533936","2.6484017814362004"
"80573","MORVILLERS ST SATURNIN","80290","49.780062104286266","1.8135195411193181"
"80574","MOUFLERS","80690","50.04382038706158","2.056605633423736"
"80575","MOUFLIERES","80140","49.926284869627295","1.7418409860985924"
"80576","MOYENCOURT","80400","49.72373428256749","2.947087048659622"
"80577","MOYENCOURT LES POIX","80290","49.79245724168619","2.0427485712447786"
"80578","MOYENNEVILLE","80870","50.0763910447143","1.7520983269923895"
"80579","MUILLE VILLETTE","80400","49.726033806174414","3.0645036963512045"
"80580","NAMPONT","80120","50.34249516157827","1.7474731532906644"
"80582","NAMPS MAISNIL","80290","49.8057849017031","2.1210734582226483"
"80583","NAMPTY","80160","49.78851707433451","2.213117852279694"
"80584","NAOURS","80260","50.047037154708704","2.283824521842912"
"80585","NESLE","80190","49.76010574006473","2.9122061677581668"
"80586","NESLE L HOPITAL","80140","49.9147787217607","1.693543485785871"
"80587","NESLETTE","80140","49.926050586293215","1.663879628777825"
"80588","NEUFMOULIN","80132","50.12455233969213","1.903939550063095"
"80589","NEUILLY LE DIEN","80150","50.22618077724141","2.046532894291758"
"80590","NEUILLY L HOPITAL","80132","50.16968058164894","1.8798325700582401"
"80591","NEUVILLE AU BOIS","80140","49.968154702700744","1.785300389176885"
"80592","NEUVILLE COPPEGUEULE","80430","49.857098377073214","1.747069317234717"
"80593","LA NEUVILLE LES BRAY","80340","49.92226209503182","2.724027375991734"
"80595","LA NEUVILLE SIRE BERNARD","80110","49.744114704670494","2.5250784828745054"
"80596","NEUVILLETTE","80600","50.209090905911545","2.314911447903227"
"80597","NIBAS","80390","50.09668948490493","1.5842926729951685"
"80598","NOUVION","80860","50.215462688344374","1.7822229996601169"
"80599","NOYELLES EN CHAUSSEE","80150","50.21350894202843","1.983890283266045"
"80600","NOYELLES SUR MER","80860","50.18471677071972","1.718301638777278"
"80601","NURLU","80240","50.0014669016084","3.0185258339745924"
"80602","OCCOCHES","80600","50.183882328459426","2.285159813311062"
"80603","OCHANCOURT","80210","50.09987439378608","1.6110433677652432"
"80604","OFFIGNIES","80290","49.79527809065816","1.8556994428960296"
"80605","OFFOY","80400","49.77140516650064","3.0165969357980775"
"80606","OISEMONT","80140","49.95501452047466","1.7613927209172595"
"80607","OISSY","80540","49.901544508323965","2.058571404581206"
"80609","ONEUX","80135","50.144495508340896","1.9812145640955054"
"80611","ORESMAUX","80160","49.768376808108755","2.269013443789037"
"80613","OUST MAREST","80460","50.048680379686985","1.467873411804808"
"80614","OUTREBOIS","80600","50.17154076930123","2.247318110710782"
"80615","OVILLERS LA BOISSELLE","80300","50.03080726295453","2.6974651507295633"
"80616","PARGNY","80190","49.80875461085144","2.9487941045686834"
"80617","PARVILLERS LE QUESNOY","80700","49.7468857539111","2.726384129113142"
"80618","PENDE","80230","50.15929484777912","1.5844944760359685"
"80619","PERNOIS","80670","50.059110775878764","2.1873160270416827"
"80620","PERONNE","80200","49.92622697441149","2.926040750082094"
"80621","HYPERCOURT","80320","49.8080978297127","2.8587362565555137"
"80622","PICQUIGNY","80310","49.92653750647558","2.137390119983711"
"80623","PIENNES ONVILLERS","80500","49.62434042954138","2.649435249577214"
"80624","PIERREGOT","80260","50.00742228956065","2.3815734535148394"
"80625","TROIS RIVIERES","80500","49.71387568853322","2.540859339957686"
"80626","PISSY","80540","49.86680628017069","2.1273366370913713"
"80627","PLACHY BUYON","80160","49.80930126878857","2.2182839089666184"
"80628","LE PLESSIER ROZAINVILLERS","80110","49.75184272015068","2.5504124507004393"
"80629","POEUILLY","80240","49.88485528145273","3.09943955193971"
"80630","POIX DE PICARDIE","80290","49.74743774427467","1.9781052894444515"
"80631","PONCHES ESTRUVAL","80150","50.30967680395629","1.8721057018990075"
"80632","PONT DE METZ","80480","49.884261440764476","2.2271403945448354"
"80633","PONTHOILE","80860","50.22175774101981","1.7079484283028645"
"80634","PONT NOYELLES","80115","49.94157173293711","2.452315630717332"
"80635","PONT REMY","80580","50.0628136665556","1.9170254471766734"
"80637","PORT LE GRAND","80132","50.15489865044835","1.7568536756119446"
"80638","POTTE","80190","49.798376279065806","2.9010328191332153"
"80639","POULAINVILLE","80260","49.959103726197384","2.304730216677571"
"80640","POZIERES","80300","50.04087025051912","2.7240221568988234"
"80642","PROUVILLE","80370","50.157989929904616","2.1287710352284144"
"80643","PROUZEL","80160","49.813275580485","2.190332005135576"
"80644","PROYART","80340","49.89491039775143","2.7069547205930045"
"80645","PUCHEVILLERS","80560","50.05413297863832","2.408270477655753"
"80646","PUNCHY","80320","49.79283500543517","2.8082117009125893"
"80647","PUZEAUX","80320","49.79838505088282","2.826800471192813"
"80648","PYS","80300","50.08363941153425","2.7628327896457945"
"80649","QUEND","80120","50.3239670202107","1.61052371585808"
"80650","QUERRIEU","80115","49.939377125425395","2.411372072035719"
"80651","LE QUESNE","80430","49.860475236744854","1.791907135712938"
"80652","LE QUESNEL","80118","49.781310446035825","2.620538230315469"
"80654","QUESNOY LE MONTANT","80132","50.10639062236015","1.6880169931651614"
"80655","QUESNOY SUR AIRAINES","80270","49.94853618570929","1.9898782736048526"
"80656","QUEVAUVILLERS","80710","49.813094752840314","2.076167711243486"
"80657","QUIRY LE SEC","80250","49.671401191008755","2.3838227107001932"
"80658","QUIVIERES","80400","49.82562431920015","3.0301854118855687"
"80659","RAINCHEVAL","80600","50.075539620389335","2.4353467040570838"
"80661","RAINNEVILLE","80260","49.9779754391806","2.3625372750036178"
"80662","RAMBURELLES","80140","49.96816897990995","1.709529647611184"
"80663","RAMBURES","80140","49.94061841575794","1.6903636024933264"
"80664","RANCOURT","80360","50.0038243338086","2.902980742534491"
"80665","REGNIERE ECLUSE","80120","50.28662684012495","1.7696703893561745"
"80666","REMAISNIL","80600","50.20578189816091","2.2412868379904825"
"80667","REMAUGIES","80500","49.627627844855965","2.669819105338089"
"80668","REMIENCOURT","80250","49.77932039157599","2.384267844200838"
"80669","RETHONVILLERS","80700","49.733480864006104","2.8581325382823315"
"80670","REVELLES","80540","49.83920208739107","2.1134617005564165"
"80671","RIBEAUCOURT","80620","50.11928535334872","2.1172795935572184"
"80672","RIBEMONT SUR ANCRE","80800","49.97027193651071","2.5562983309576595"
"80673","RIENCOURT","80310","49.921664511712834","2.0292747409852137"
"80674","RIVERY","80136","49.90980974891669","2.339534799163224"
"80675","ROGY","80160","49.71359774045868","2.2063369620460787"
"80676","ROIGLISE","80700","49.682966717496015","2.8360595032971156"
"80677","ROISEL","80240","49.941778435246604","3.097288521520502"
"80678","ROLLOT","80500","49.59321829233367","2.6485631703729027"
"80679","RONSSOY","80740","49.98133323015247","3.170491801431642"
"80680","ROSIERES EN SANTERRE","80170","49.816414235498115","2.7017511791579354"
"80681","ROUVREL","80250","49.76974196096481","2.4158089852930322"
"80682","ROUVROY EN SANTERRE","80170","49.769103120204136","2.7110101676577996"
"80683","ROUY LE GRAND","80190","49.780077747688495","2.949754858926362"
"80684","ROUY LE PETIT","80190","49.76577833916295","2.9536602634736155"
"80685","ROYE","80700","49.6907262269408","2.786858068706035"
"80686","RUBEMPRE","80260","50.017953036155994","2.374706926426422"
"80687","RUBESCOURT","80500","49.61085788054677","2.577813186610087"
"80688","RUE","80120","50.27960127243078","1.6696957170469782"
"80690","RUMIGNY","80680","49.80372354796786","2.282503667856041"
"80691","SAIGNEVILLE","80230","50.14011132039323","1.719244545672875"
"80692","SAILLY FLIBEAUCOURT","80970","50.18071640322836","1.768631832840879"
"80693","SAILLY LAURETTE","80800","49.9203772035866","2.614807627418684"
"80694","SAILLY LE SEC","80800","49.925499105435456","2.5887638230334686"
"80695","SAILLY SAILLISEL","80360","50.03038074158296","2.9090094756708806"
"80696","SAINS EN AMIENOIS","80680","49.8131567910487","2.3259171084577215"
"80697","ST ACHEUL","80370","50.19069715018015","2.1630166662956856"
"80698","ST AUBIN MONTENOY","80540","49.84241564387543","1.9968662911075596"
"80699","ST AUBIN RIVIERE","80430","49.86662654986199","1.7797809152441455"
"80700","ST BLIMONT","80960","50.120588512975246","1.5626564302115948"
"80701","ST CHRIST BRIOST","80200","49.85025010944594","2.925348337039348"
"80702","ST FUSCIEN","80680","49.84152096633702","2.3060598567566757"
"80703","ST GERMAIN SUR BRESLE","80430","49.82520867353226","1.7451745126189384"
"80704","ST GRATIEN","80260","49.96476088049987","2.402467488304702"
"80705","ST LEGER LES AUTHIE","80560","50.12581191364516","2.51175946391953"
"80706","ST LEGER LES DOMART","80780","50.05888481924921","2.1416571428476"
"80707","ST LEGER SUR BRESLE","80140","49.87100364006254","1.721146465032982"
"80708","ST MARD","80700","49.689137803402275","2.7578025135294975"
"80709","ST MAULVIS","80140","49.90211147764207","1.827514166734118"
"80710","ST MAXENT","80140","49.99667225479165","1.7318096176472006"
"80711","ST OUEN","80610","50.03346914014905","2.1278051757446765"
"80713","ST QUENTIN EN TOURMONT","80120","50.280417273771974","1.5824732672477435"
"80714","ST QUENTIN LA MOTTE CROIX AU BAILLY","80880","50.075742403357616","1.4523131269387806"
"80716","ST RIQUIER","80135","50.13244977929887","1.942488360123582"
"80717","ST SAUFLIEU","80160","49.78693759382456","2.255753285074717"
"80718","ST SAUVEUR","80470","49.945882045484865","2.2114625174859164"
"80719","STE SEGREE","80290","49.76170724687613","1.9137914631980995"
"80721","ST VALERY SUR SOMME","80230","50.17425765121433","1.6283128610933826"
"80722","ST VAAST EN CHAUSSEE","80310","49.96978787543762","2.2018893623506086"
"80723","SAISSEVAL","80540","49.9036040684807","2.1193639542022487"
"80724","SALEUX","80480","49.86215487389792","2.2191307722721634"
"80725","SALOUEL","80480","49.86769287367325","2.2384987118557804"
"80726","SANCOURT","80400","49.76980109705399","3.04649436572479"
"80728","SAULCHOY SOUS POIX","80290","49.75716733310115","1.9395283509304444"
"80729","SAUVILLERS MONGIVAL","80110","49.71922812815971","2.467532058072865"
"80730","SAVEUSE","80470","49.89422917367512","2.207622982573561"
"80732","SENARPONT","80140","49.89124644111594","1.716315605531296"
"80733","SENLIS LE SEC","80300","50.0282926127248","2.5763046196181154"
"80734","SENTELIE","80160","49.721918205314836","2.0247106534913555"
"80735","SEUX","80540","49.875865195106805","2.1047705009392477"
"80736","SOREL EN VIMEU","80490","50.01256359112501","1.9131304302133025"
